,,,,,Name,Date,User,ID,Comments,
,,,,,Blitzkrieg,¬2005-09-29T12:48:40Z,¬David.Monniaux,¬22449,¬/* Foreign influence */ +De Gaulle ,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:04:15Z,¬ip:207.103.12.2,¬ip:207.103.12.2,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:05:55Z,¬Mjpieters,¬86312,¬rv v by [[Special:Contributions/207.103.12.2|207.103.12.2]] to version by David.Monniaux ,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:17:11Z,¬ip:204.52.158.23,¬ip:204.52.158.23,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:18:20Z,¬ip:212.85.13.27,¬ip:212.85.13.27,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:30:51Z,¬Mids,¬22122,¬/* Reichswehr */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:34:34Z,¬A_D_Monroe_III,¬154670,¬restore caps ,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:55:20Z,¬ip:202.156.6.54,¬ip:202.156.6.54,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T13:57:47Z,¬ip:172.212.171.221,¬ip:172.212.171.221,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T14:01:41Z,¬Donarreiskoffer,¬24744,¬revert to earlier version because of vandalism ,¬0
,,,,,Blitzkrieg,¬2005-09-29T14:42:49Z,¬ip:147.72.120.11,¬ip:147.72.120.11,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T14:44:16Z,¬Leithp,¬225576,¬rv vandalism ,¬0
 which was a precursor to mass blitzkrieg techniques Ï¬0,,,,,Blitzkrieg,¬2005-09-29T15:09:11Z,¬ip:66.222.28.8,¬ip:66.222.28.8,¬Added referencce to WW1 Battle of Cambrai (and link),
,,,,,Blitzkrieg,¬2005-09-29T15:29:47Z,¬SpookyMulder,¬87517,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T15:44:34Z,¬ip:209.142.199.226,¬ip:209.142.199.226,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T15:46:23Z,¬ip:82.135.3.243,¬ip:82.135.3.243,¬rv after vandalism ,¬0
,,,,,Blitzkrieg,¬2005-09-29T15:47:21Z,¬ip:204.169.23.246,¬ip:204.169.23.246,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T15:59:59Z,¬McPhail,¬232617,¬revert ,¬0
,,,,,Blitzkrieg,¬2005-09-29T16:00:48Z,¬ip:82.18.181.230,¬ip:82.18.181.230,¬,¬0
 1944&ndash;45 */ + and Ï¬0,,,,,Blitzkrieg,¬2005-09-29T16:16:47Z,¬Longbow4u,¬279965,¬/* Western Front,
,,,,,Blitzkrieg,¬2005-09-29T16:19:43Z,¬Facius,¬464509,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T16:24:27Z,¬Facius,¬464509,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T16:25:56Z,¬Facius,¬464509,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T17:27:47Z,¬ip:203.76.194.213,¬ip:203.76.194.213,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T17:36:40Z,¬ip:203.76.194.213,¬ip:203.76.194.213,¬/* Influence */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T17:41:02Z,¬ip:24.242.0.85,¬ip:24.242.0.85,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T17:48:51Z,¬Spiff,¬4220,¬rv ,¬0
,,,,,Blitzkrieg,¬2005-09-29T18:06:58Z,¬ip:134.121.118.56,¬ip:134.121.118.56,¬/* Etymology and modern meaning */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:11:50Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:12:48Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:13:05Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:13:37Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:13:52Z,¬Banes,¬321824,¬revert vandalism ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:14:16Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:15:01Z,¬ip:207.80.127.250,¬ip:207.80.127.250,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:15:45Z,¬Mjpieters,¬86312,¬rvv ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:21:10Z,¬Piotrus,¬59002,¬rv more vandalism - restoring lead ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:36:58Z,¬ip:47.65.236.154,¬ip:47.65.236.154,¬early blitz battles ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:38:44Z,¬ip:47.65.236.154,¬ip:47.65.236.154,¬,¬0
 World War I */ Ï¬0,,,,,Blitzkrieg,¬2005-09-29T19:39:50Z,¬ip:47.65.236.154,¬ip:47.65.236.154,¬/* Blitzkrieg forerunner,
,,,,,Blitzkrieg,¬2005-09-29T19:43:43Z,¬ip:81.105.181.61,¬ip:81.105.181.61,¬/* Nazi Germany and Blitzkrieg */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T19:45:38Z,¬Shauri,¬204247,¬Rv vandalism ,¬0
,,,,,Blitzkrieg,¬2005-09-29T20:30:52Z,¬ip:83.34.180.54,¬ip:83.34.180.54,"¬Concordance - ""...These specialised vehicles..."" NOT ""...This specialised vehicles..."" ",¬0
 World War I */ Ï¬0,,,,,Blitzkrieg,¬2005-09-29T20:45:36Z,¬ip:65.216.54.188,¬ip:65.216.54.188,¬/* Blitzkrieg forerunner,
,,,,,Blitzkrieg,¬2005-09-29T20:45:54Z,¬ip:65.216.54.188,¬ip:65.216.54.188,¬/* Nazi Germany and Blitzkrieg */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T20:46:52Z,¬ip:65.216.54.188,¬ip:65.216.54.188,¬/* Motorisation and combined arms */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T20:54:03Z,¬ip:65.29.46.50,¬ip:65.29.46.50,¬/* See also */ ,¬0
,,,,,Blitzkrieg,¬2005-09-29T21:30:14Z,¬ip:68.77.84.140,¬ip:68.77.84.140,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T21:32:26Z,¬Leithp,¬225576,¬rv to UK spelling ,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:18:17Z,¬ip:68.226.86.81,¬ip:68.226.86.81,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:18:57Z,¬Mjpieters,¬86312,¬Reverted edits by [[Special:Contributions/68.226.86.81|68.226.86.81]] to last version by Leithp ,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:42:17Z,¬ip:84.64.29.78,¬ip:84.64.29.78,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:43:11Z,¬Drini,¬195374,¬Reverted edits by [[Special:Contributions/84.64.29.78|84.64.29.78]] to last version by Mjpieters ,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:50:26Z,¬ip:81.153.128.247,¬ip:81.153.128.247,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:51:34Z,¬GregAsche,¬222781,¬Reverted edits by [[Special:Contributions/81.153.128.247|81.153.128.247]] to last version by Drini ,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:54:25Z,¬ip:84.64.29.78,¬ip:84.64.29.78,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:54:44Z,¬Ral315,¬111703,¬Reverted edits by [[Special:Contributions/84.64.29.78|84.64.29.78]] to last version by GregAsche ,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:57:02Z,¬ip:81.153.128.247,¬ip:81.153.128.247,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T22:57:38Z,¬Essjay,¬185818,¬Reverted edits by [[Special:Contributions/81.153.128.247|81.153.128.247]] to last version by Ral315 ,¬0
,,,,,Blitzkrieg,¬2005-09-29T23:23:53Z,¬ip:128.49.130.136,¬ip:128.49.130.136,¬,¬0
,,,,,Blitzkrieg,¬2005-09-29T23:54:34Z,¬Bobblewik,¬51235,¬Units ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:43:58Z,¬Wildroot,¬5212853,¬I simply rearranged some words and added very little information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:44:54Z,¬Wildroot,¬5212853,¬I added very little information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:45:32Z,¬Wildroot,¬5212853,¬I took off a rude comment that wasn't even funny ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:47:45Z,¬Wildroot,¬5212853,¬I added very little information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:50:25Z,¬Wildroot,¬5212853,¬I added very little information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:54:48Z,¬Wildroot,¬5212853,¬I added very little information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:57:04Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T02:58:14Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:06:49Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:08:52Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:11:20Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:12:16Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:13:30Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:14:03Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:18:16Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:21:36Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:22:46Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:23:25Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:31:01Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:33:39Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:34:33Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T03:58:33Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:00:44Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:01:41Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:02:43Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:12:05Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬I added some information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:12:34Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Development====Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:14:07Z,¬Wildroot,¬5212853,¬I added some information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:16:12Z,¬Wildroot,¬5212853,¬I added some information ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:17:00Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:18:46Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:20:18Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:21:43Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:23:34Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:25:16Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:25:49Z,¬Wildroot,¬5212853,¬/* Development */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:27:20Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:28:41Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:32:07Z,¬Wildroot,¬5212853,¬/* Tom Mankiewicz: '''The Batman''' Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:38:03Z,¬Wildroot,¬5212853,¬/* Tom Mankiewicz: '''The Batman''' Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:39:29Z,¬Wildroot,¬5212853,¬/* Tom Mankiewicz: '''The Batman''' Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:40:22Z,¬Wildroot,¬5212853,¬/* Tom Mankiewicz: '''The Batman''' Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:41:43Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:46:04Z,¬Wildroot,¬5212853,¬/* Reactions of the Mankiewicz Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:50:15Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:53:13Z,¬Kchishol1970,¬4428,¬/* Plot */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:54:03Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:54:53Z,¬Wildroot,¬5212853,¬/* Reactions of the Mankiewicz Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T04:56:51Z,¬Wildroot,¬5212853,¬/* Reactions of the Mankiewicz Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:03:30Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:08:03Z,¬Wildroot,¬5212853,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:09:15Z,¬Wildroot,¬5212853,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:10:38Z,¬Wildroot,¬5212853,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:12:50Z,¬Wildroot,¬5212853,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:14:24Z,¬Wildroot,¬5212853,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:15:30Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:19:36Z,¬Wildroot,¬5212853,¬/* Steve Englehart's Involvement */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:22:20Z,¬Wildroot,¬5212853,¬/* Steve Englehart's Involvement */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:25:34Z,¬Wildroot,¬5212853,¬/* Steve Englehart's Involvement */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:27:17Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:28:51Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:30:19Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:31:05Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:33:39Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:38:39Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:41:26Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:42:03Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:44:08Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:48:14Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:49:17Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:50:28Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:51:42Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:52:47Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:54:15Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:55:42Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:56:00Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T05:56:21Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:08:23Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:09:12Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton and The Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:10:34Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:11:27Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:13:41Z,¬Wildroot,¬5212853,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:16:54Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:20:11Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:22:48Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:23:44Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:25:04Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T06:27:40Z,¬Wildroot,¬5212853,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T08:05:41Z,¬ip:208.51.14.83,¬ip:208.51.14.83,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T09:31:56Z,¬ip:168.103.167.164,¬ip:168.103.167.164,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T09:33:41Z,¬ip:168.103.167.164,¬ip:168.103.167.164,¬/* Before the Hiring of Tom Mankiewicz */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T16:32:20Z,¬ThuranX,¬924632,¬/* External links */ DC template ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:26:49Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:29:18Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:30:35Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:33:49Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:35:18Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T17:37:04Z,¬Wildroot,¬5212853,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T20:54:55Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Steve Englehart's Involvement */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T20:55:57Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T20:56:50Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T20:57:17Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Warner Brothers Joins The Project */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:05:42Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:11:24Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* The Hiring of Tim Burton */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:12:46Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Casting Batman and The Joker */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:15:29Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:18:15Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:18:31Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:23:12Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:24:03Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:26:38Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Final Casting */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:29:49Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:32:33Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:34:06Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:36:01Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:37:27Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:38:03Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:46:42Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:48:00Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:50:35Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:52:11Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Cast */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:53:48Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T21:54:08Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Tom Mankiewicz: '''The Batman''' Script */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T22:00:53Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬,¬0
,,,,,Batman_(1989_film),¬2007-08-31T22:03:02Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Filming */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T22:03:43Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Filming */ ,¬0
,,,,,Batman_(1989_film),¬2007-08-31T22:04:58Z,¬ip:24.2.78.57,¬ip:24.2.78.57,¬/* Reaction */ ,¬0
,,,,,Black_people,¬2006-10-08T00:37:33Z,¬AQu01rius,¬1104175,¬/* Footnotes */ style ,¬0
,,,,,Black_people,¬2006-10-08T00:39:46Z,¬AQu01rius,¬1104175,¬/* Socio-political definitions */ removing spaces? ,¬0
,,,,,Black_people,¬2006-10-08T00:43:41Z,¬AQu01rius,¬1104175,¬/* Definitions */ removing white spaces ,¬0
,,,,,Black_people,¬2006-10-08T00:44:37Z,¬AQu01rius,¬1104175,¬/* Biological definitions */ resize image ,¬0
,,,,,Black_people,¬2006-10-08T00:46:44Z,¬AQu01rius,¬1104175,¬/* In the U.S. */ formatting ,¬0
,,,,,Black_people,¬2006-10-08T01:27:18Z,¬Theguys,¬2213152,¬/* Terms no longer in common use */ ,¬0
,,,,,Black_people,¬2006-10-08T07:38:08Z,¬Zaphnathpaaneah,¬314566,¬/* Intermediates */ ,¬0
,,,,,Black_people,¬2006-10-08T08:19:20Z,¬Zaphnathpaaneah,¬314566,¬/* Other aspects */ ,¬0
 this is an article, put this elsewhere Ï¬0,,,,Black_people,¬2006-10-08T08:21:35Z,¬Zaphnathpaaneah,¬314566,¬/* Definitions */ this isn't a debate,
,,,,,Black_people,¬2006-10-08T08:24:28Z,¬Zaphnathpaaneah,¬314566,¬,¬0
,,,,,Black_people,¬2006-10-08T08:25:44Z,¬Zaphnathpaaneah,¬314566,¬/* Historical Western objections to a global black identity */ ,¬0
,,,,,Black_people,¬2006-10-08T08:29:31Z,¬Zaphnathpaaneah,¬314566,¬/* Definitions */ ,¬0
,,,,,Black_people,¬2006-10-08T08:30:43Z,¬Zaphnathpaaneah,¬314566,¬/* Intermediates */ ,¬0
,,,,,Black_people,¬2006-10-08T08:32:04Z,¬Zaphnathpaaneah,¬314566,¬,¬0
,,,,,Black_people,¬2006-10-08T08:40:59Z,¬Zaphnathpaaneah,¬314566,¬/* Criticism */ ,¬0
,,,,,Black_people,¬2006-10-08T08:42:47Z,¬Zaphnathpaaneah,¬314566,¬/* People of Black heritage */ this garbage is out. ,¬0
,,,,,Black_people,¬2006-10-08T09:00:57Z,¬Zaphnathpaaneah,¬314566,¬/* Biological definitions */ Added some vandalism to wake yall up. ,¬0
,,,,,Black_people,¬2006-10-08T09:10:05Z,¬Deeceevoice,¬72454,"¬restored original version. Slaves in the holds of slaving vessels didn't ""migrate"" any-f***ing-where. ",¬0
