Name,Date,Count,,
Indiana_Jones,2/2/2007,14,,
Indian_Ocean,5/24/2006,13,,
Indian_religions,4/19/2007,35,,
Indigenous_people,8/27/2002,12,,
Indira_Gandhi,10/18/2004,18,,
Individualist_anarchism,1/23/2006,28,,
Individual_Films,3/6/2002,12,,
Indo-European_languages,2/25/2006,14,,
Indo-European_languages/Centum,1/6/2002,10,,
Indonesia,12/22/2005,16,,
Industrial_and_organizational_psychology,12/5/2006,15,,
Industrial_Revolution,10/4/2005,14,,
Inedia,8/6/2005,11,,
Inertia,11/25/2004,17,,
Infanticide,5/31/2002,11,,
Infinite_monkey_theorem,3/7/2003,15,,
Infocom,1/17/2004,21,,
Information,4/5/2007,10,,
Information_security,2/2/2007,10,,
Information_technology,12/5/2006,10,,
Information_theory,12/3/2005,13,,
Infrared,11/8/2006,10,,
Infrared_spectroscopy,7/20/2005,37,,
Ingmar_Bergman,7/31/2007,69,,
Inorganic_chemistry,7/2/2006,19,,
Insane_Clown_Posse,1/28/2006,15,,
Insanity_defense,5/19/2006,25,,
Insect,4/16/2004,10,,
Instant-runoff_voting,4/24/2006,16,,
Insulin_pump,11/8/2006,16,,
Insurance,5/2/2007,16,,
Integral,6/25/2003,12,,
Integrated_circuit,3/1/2006,11,,
Integrated_Services_Digital_Network,3/20/2006,13,,
Intellectual_property,3/13/2003,13,,
Intelligence_quotient,8/28/2005,12,,
Intel_Corporation,7/9/2004,13,,
Intergovernmental_Panel_on_Climate_Change,2/2/2007,24,,
Interlingua,11/17/2005,18,,
Internal_combustion_engine,5/18/2007,14,,
International_Court_of_Justice,3/1/2007,17,,
International_Monetary_Fund,4/24/2006,13,,
International_Olympic_Committee,5/1/2007,11,,
International_organization,7/12/2007,17,,
International_Phonetic_Alphabet,1/29/2005,10,,
International_Space_Station,12/2/2003,19,,
Internet,11/4/2003,11,,
Internet_Explorer,6/25/2004,11,,
Internet_slang,10/27/2004,22,,
Intersexuality,3/24/2004,17,,
Interval_(mathematics),12/22/2002,10,,
Interval_(music),1/10/2004,12,,
InterWiki,1/10/2004,10,,
Inuit,7/28/2005,13,,
Invention,3/17/2002,42,,
Invertebrate,4/19/2007,10,,
Iodine,3/1/2007,10,,
Ion,6/26/2002,10,,
Ionic_bond,4/24/2006,10,,
Ionosphere,3/9/2006,10,,
Ion_channel,12/11/2002,10,,
Iowa,9/30/2006,15,,
Iowa_State_University,10/8/2002,13,,
IPv6,10/8/2005,50,,
IP_address,7/24/2005,12,,
Iran,12/13/2003,26,,
Iran-Iraq_War,1/28/2005,10,,
Iraq_disarmament_crisis,1/10/2003,19,,
Irenaeus,1/5/2002,15,,
Irgun,3/20/2005,20,,
Irish_Civil_War,9/26/2006,13,,
Irish_diaspora,5/24/2006,17,,
Irish_language,10/13/2003,10,,
Irish_Potato_Famine,1/16/2003,13,,
Irish_Republican_Army,7/28/2005,36,,
Iron,12/5/2006,14,,
Iron_Curtain,3/5/2006,25,,
Iroquois,9/9/2007,22,,
Irreducible_complexity,8/27/2003,25,,
Isaac,3/1/2007,33,,
Isaac_Asimov,1/16/2003,10,,
Isaac_Newton,11/16/2002,11,,
Islamic_calendar,4/3/2006,13,,
Islamic_conquest_of_Afghanistan,1/1/2007,10,,
Islamism,6/20/2007,14,,
Isle_of_Wight,4/24/2006,12,,
Israeli-Palestinian_conflict,1/17/2003,27,,
Israeli_settlement,3/20/2006,20,,
Italian_language,1/26/2005,11,,
Italy,11/17/2005,16,,
Ithaca,12/22/2005,_New_York,11,
Ivy_League,2/28/2004,26,,
I_Ching,11/26/2001,10,,
J._K._Rowling,1/2/2005,25,,
J._Philippe_Rushton,4/5/2007,17,,
J._R._R._Tolkien,12/2/2003,12,,
Jackie_Robinson,2/9/2006,11,,
Jacksonville_Jaguars,8/29/2006,10,,
Jack_Brabham,8/29/2006,20,,
Jack_Kirby,2/2/2007,13,,
Jack_Ruby,7/16/2005,27,,
Jacob,2/2/2007,28,,
Jacques-Louis_David,12/5/2006,15,,
Jacques-Yves_Cousteau,9/3/2006,12,,
Jacques_Villon,1/18/2003,10,,
Jaguar,8/29/2006,10,,
Jainism,5/19/2006,10,,
Jakarta,12/21/2005,29,,
Jamaica,11/9/2003,14,,
James_Bond,1/8/2005,11,,
James_Brown,5/24/2006,11,,
James_Buchanan,3/3/2007,32,,
James_Cameron,6/27/2006,39,,
James_Clerk_Maxwell,8/23/2003,36,,
James_Cook,3/15/2007,10,,
James_D._Watson,3/23/2006,11,,
James_K._Polk,10/9/2004,21,,
James_Madison,11/8/2006,13,,
James_Madison_University,12/5/2006,10,,
James_Monroe,5/24/2006,14,,
James_Watt,2/24/2005,13,,
Janet_Reno,1/5/2008,32,,
Janis_Joplin,10/26/2002,14,,
January_1,1/2/2005,16,,
January_17,3/1/2007,12,,
January_2,1/2/2005,11,,
January_21,1/21/2006,25,,
January_23,1/23/2006,30,,
January_25,1/26/2005,10,,
January_28,7/28/2005,19,,
January_3,12/6/2004,33,,
January_31,2/2/2007,10,,
January_4,12/6/2004,13,,
January_5,12/6/2004,25,,
Jan_Borukowski,12/25/2001,11,,
Japan,11/16/2002,14,,
Japanese_cuisine,1/12/2003,11,,
Japanese_language,2/27/2003,11,,
Japanese_tea_ceremony,1/17/2004,29,,
Jason,9/6/2002,10,,
Jason_Alexander,3/15/2007,26,,
JavaScript,8/29/2005,11,,
Java_(programming_language),3/28/2004,11,,
Javier_Saviola,7/5/2007,56,,
Jawaharlal_Nehru,1/23/2006,10,,
Jay_Leno,1/5/2008,10,,
Jazz,7/8/2004,11,,
Jazz_guitar,6/22/2007,26,,
Jean-Fran,5/18/2007,10,,
Jean-Jacques_Rousseau,9/26/2005,13,,
Jean-Paul_Sartre,10/8/2005,11,,
Jedi,7/28/2005,12,,
Jeep,6/26/2003,11,,
Jefferson_Davis,7/9/2004,10,,
Jeffrey_Dahmer,7/2/2006,12,,
Jeffrey_Moussaieff_Masson,4/2/2002,10,,
Jehovah's_Witnesses,8/14/2002,10,,
Jennifer_Lopez,9/26/2005,14,,
Jeremy_Bentham,4/11/2003,22,,
Jerome_Kern,5/18/2007,15,,
Jerry_Falwell,6/27/2006,13,,
Jerry_Pournelle,9/18/2003,12,,
Jerusalem,8/23/2003,11,,
Jesse_Jackson,12/21/2005,12,,
Jet_engine,3/30/2004,26,,
Jew,2/25/2004,13,,
Jewellery,6/27/2006,63,,
Jewish_Defense_League,7/5/2007,17,,
Jewish_holiday,7/27/2004,36,,
Jews_as_a_chosen_people,5/4/2005,11,,
Jiang_Zemin,12/23/2002,12,,
Jihad,9/22/2002,12,,
Jimi_Hendrix,9/17/2004,11,,
Jimmy_Carter,12/21/2005,23,,
Jim_Henson,8/23/2004,23,,
Joachim_von_Ribbentrop,7/5/2007,12,,
Joan_of_Arc,2/9/2006,40,,
Joe_Strummer,12/23/2002,14,,
Johannes_Brahms,5/1/2007,11,,
Johannes_Kepler,3/15/2007,31,,
Johann_Tetzel,11/8/2006,12,,
Johann_Wolfgang_von_Goethe,7/14/2005,13,,
John,6/22/2007,11,,
Johnny_Got_His_Gun,1/5/2008,11,,
Johnny_Unitas,4/19/2007,11,,
Johns_Hopkins_University,8/26/2003,19,,
John_A._Macdonald,1/23/2006,32,,
John_Bardeen,11/1/2007,34,,
John_Brown,4/19/2007,10,,
John_Calvin,3/23/2006,14,,
John_Cleese,9/26/2006,10,,
John_Denver,6/12/2003,11,,
John_Donne,2/2/2007,10,,
John_Henry_Newman,4/28/2003,11,,
John_Jacob_Astor,11/1/2007,11,,
John_James_Audubon,2/15/2005,15,,
John_Jellicoe,4/5/2007,_1st_Earl_Jellicoe,15,
John_Keats,4/19/2007,10,,
John_Lennon,6/19/2004,10,,
John_Locke,1/26/2005,10,,
John_Milton,1/23/2006,20,,
John_Nelson_Darby,3/22/2003,14,,
John_of_England,6/20/2007,10,,
John_Paul_Jones,2/2/2007,18,,
John_Paul_Stapp,12/8/2003,13,,
John_Peel,10/27/2004,34,,
John_Ray,1/2/2003,14,,
John_Stamos,12/31/2002,10,,
John_Steinbeck,11/18/2005,15,,
John_Stuart_Mill,4/10/2003,13,,
John_Taylor,3/21/2003,13,,
John_the_Baptist,4/3/2006,10,,
John_von_Neumann,12/3/2005,18,,
John_Wayne,4/3/2007,12,,
John_Wilkes_Booth,5/19/2006,10,,
John_Wycliffe,11/8/2006,13,,
Joke,4/3/2006,10,,
Jonah,5/1/2007,13,,
Joseph_Campbell,3/5/2006,10,,
Joseph_Conrad,2/28/2002,10,,
Joseph_Goebbels,11/11/2003,12,,
Joseph_Haydn,11/25/2004,10,,
Joseph_McCarthy,5/6/2003,14,,
Joseph_Smith,8/29/2003,_Jr.,26,
Joseph_Stalin,12/20/2002,24,,
Josip_Broz_Tito,9/30/2006,10,,
Josip_Plemelj,10/20/2002,14,,
Journalism,9/30/2006,41,,
Joy_Division,7/21/2007,20,,
JPEG,5/18/2007,11,,
Judaism,4/19/2004,22,,
Judge_Dredd,6/6/2003,13,,
Judo,12/26/2005,11,,
Julian_the_Apostate,9/26/2006,18,,
Juliette_Binoche,12/7/2002,15,,
Julius_Caesar,7/20/2005,10,,
July_1,7/1/2004,18,,
July_12,7/12/2007,46,,
July_14,7/14/2005,19,,
July_16,7/16/2005,12,,
July_17,3/1/2007,12,,
July_18,4/5/2007,10,,
July_19,5/19/2006,11,,
July_2,7/2/2004,14,,
July_20,1/18/2005,13,,
July_21,3/20/2005,17,,
July_26,9/9/2007,11,,
July_27,7/27/2004,10,,
July_28,7/28/2005,22,,
July_29,7/29/2004,11,,
July_31,7/31/2007,38,,
July_4,7/4/2003,10,,
July_5,7/5/2007,26,,
July_6,7/6/2004,12,,
July_9,7/5/2007,19,,
June_10,6/10/2004,16,,
June_11,6/20/2007,14,,
June_15,6/15/2003,10,,
June_17,8/29/2006,12,,
June_20,6/20/2007,21,,
June_21,6/21/2004,15,,
June_22,6/22/2007,23,,
June_23,6/23/2007,15,,
June_24,3/1/2007,13,,
June_27,6/27/2006,42,,
June_28,6/27/2006,12,,
June_3,12/12/2004,16,,
June_4,12/12/2004,15,,
June_5,12/12/2004,11,,
June_6,6/6/2004,10,,
June_9,6/9/2004,12,,
Junk_science,6/27/2006,12,,
Justinian_I,3/1/2007,31,,
Juventus_F.C.,3/1/2006,20,,
Kabbalah,3/28/2005,11,,
Kahanism,5/22/2002,10,,
Kaliningrad,11/16/2003,20,,
Kamikaze,1/1/2003,23,,
Kangaroo,1/28/2006,13,,
Kansas,2/17/2004,10,,
Kansas_City,3/16/2007,_Missouri,12,
Kansas_City_Chiefs,8/10/2003,44,,
Kansas_City_Royals,4/5/2007,11,,
Kansas_State_University,2/6/2005,10,,
Karaoke,10/11/2003,10,,
Karate,11/8/2006,11,,
Karl_Benz,12/22/2005,17,,
Karl_Marx,1/1/2002,17,,
Karnataka,1/23/2006,18,,
Kashmir,10/8/2005,25,,
Kashrut,10/18/2004,77,,
Kashubians,4/5/2004,10,,
Katakana,8/28/2005,10,,
Kate_Bush,4/3/2007,24,,
Kazaa,7/28/2005,16,,
Kazakhstan,9/26/2006,10,,
Kenneth_I_of_Scotland,2/9/2006,10,,
Kent,4/19/2007,18,,
Kentucky,4/19/2007,10,,
Ken_Livingstone,2/25/2006,22,,
Kepler's_laws_of_planetary_motion,4/1/2004,10,,
Ketamine,9/26/2006,10,,
Ketone,3/11/2004,16,,
Kevin_Spacey,3/5/2006,10,,
Keyboard_(computing),2/2/2006,15,,
Keynesian_economics,7/8/2004,28,,
Khalid_al-Mihdhar,3/20/2006,17,,
Khmer_language,8/26/2004,11,,
Khmer_Rouge,2/5/2005,34,,
Kimono,3/29/2004,15,,
Kim_Il-sung,9/26/2006,10,,
Kingdom_of_Israel,7/6/2004,17,,
King_Arthur,12/22/2005,11,,
King_Crimson,6/23/2007,60,,
Kinky_Friedman,1/23/2006,13,,
Kirchhoff's_laws,8/14/2002,10,,
Kiribati,3/3/2007,19,,
Kirk_Hammett,12/22/2007,14,,
Kite,9/26/2006,17,,
Kit_Carson,9/26/2006,12,,
Kiwi,5/1/2007,25,,
Klein_bottle,6/15/2004,11,,
Klingon_language,5/1/2007,10,,
KLM,8/29/2006,12,,
Knife,10/28/2002,10,,
Knight,3/15/2007,16,,
Knights_Templar,11/16/2003,22,,
Knitting,8/29/2005,10,,
Knot,2/3/2002,15,,
Kofi_Annan,9/30/2006,13,,
Kolmogorov_complexity,10/5/2005,12,,
Komodo_dragon,2/2/2007,15,,
Konstantin_Chernenko,3/30/2004,12,,
Kool_Keith,5/2/2007,12,,
Korea,6/22/2003,30,,
Korean_cuisine,6/23/2003,12,,
Korean_language,7/16/2005,10,,
Korean_War,6/26/2005,19,,
Kosovo,8/26/2003,10,,
Kosovo_War,1/27/2003,37,,
Kraftwerk,11/1/2007,30,,
Krak,9/9/2007,16,,
Krakatoa,4/3/2007,10,,
Kriegsmarine,7/20/2005,20,,
Kristi_Yamaguchi,5/2/2007,12,,
Kuala_Lumpur,11/8/2006,10,,
Kuiper_belt,6/20/2007,39,,
Kundalini,9/13/2004,21,,
Kuomintang,7/14/2005,12,,
Kurdish_people,12/22/2005,12,,
Kurt_Cobain,7/14/2005,23,,
Kurt_Vonnegut,9/14/2005,10,,
Kurt_Waldheim,6/23/2007,18,,
Ku_Klux_Klan,12/2/2004,11,,
Kwanzaa,12/15/2004,15,,
Kylie_Minogue,12/27/2003,15,,
Kyoto_Protocol,9/25/2002,19,,
L,2/18/2002,17,,
L'H,1/19/2005,10,,
L._Ron_Hubbard,3/21/2005,12,,
Labor_theory_of_value,6/9/2004,18,,
Labour_Day,5/1/2007,12,,
Labour_economics,2/14/2004,16,,
Labour_Party_(UK),4/15/2005,13,,
Lacrosse,12/22/2005,10,,
Lagrange_equations,12/10/2001,15,,
Laika,1/28/2005,17,,
Lake,7/11/2003,14,,
Lake_Eyre,4/3/2007,19,,
Lamborghini,4/3/2007,16,,
LAME,5/18/2007,22,,
Land_of_the_Lost_(1974_TV_series),1/18/2003,14,,
Language,5/18/2007,11,,
Languages_of_Europe,12/5/2007,13,,
Languages_of_the_United_States,3/7/2003,11,,
Laos,4/5/2007,11,,
Large-scale_structure_of_the_cosmos,1/5/2008,12,,
Larissa,9/9/2007,10,,
Larry_Sanger,1/3/2002,10,,
Laser,12/5/2006,15,,
Las_Piedras,12/26/2002,11,,
Latex,12/22/2005,39,,
Late_Tokugawa_shogunate,3/22/2003,10,,
Latin,12/5/2006,11,,
Latino_(demonym),1/27/2004,11,,
Latin_America,5/2/2007,30,,
Latin_rap,3/16/2007,23,,
Lattice,2/14/2004,10,,
Latvia,1/2/2005,23,,
Laura_Bush,3/16/2007,12,,
Law,8/29/2002,26,,
Lawrence_Kohlberg,1/9/2003,11,,
Laws_of_science,8/14/2002,22,,
Lawyer,3/19/2003,11,,
Lead,4/5/2007,11,,
Leaf,9/10/2003,11,,
League_of_Nations,1/2/2005,22,,
League_of_the_Holy_Court,9/3/2003,18,,
Least_common_multiple,1/28/2006,11,,
Lebanese_Armed_Forces,3/16/2007,15,,
Lebanon,12/5/2006,19,,
Led_Zeppelin,1/6/2005,14,,
Leet,5/21/2003,13,,
Lee_Harvey_Oswald,10/27/2004,13,,
Lego,2/9/2006,11,,
Leni_Riefenstahl,1/5/2008,23,,
Leonardo_da_Vinci,5/24/2006,19,,
Leonard_Peltier,5/24/2006,10,,
Leonhard_Euler,9/26/2006,28,,
Leon_Trotsky,1/21/2006,11,,
Leo_(constellation),5/24/2006,12,,
Lesbian,7/28/2005,16,,
Let's_roll,4/4/2002,10,,
Leukemia,12/9/2001,10,,
Lev_Yashin,11/27/2003,14,,
Lewis_and_Clark_Expedition,5/2/2007,13,,
Lewis_Carroll,12/14/2004,12,,
Lex_Luthor,5/18/2007,10,,
LGBT_social_movements,12/21/2005,23,,
Liar_paradox,12/5/2006,11,,
Liberalism,8/24/2007,10,,
Liberal_(disambiguation),3/8/2003,10,,
Liberal_Democrats,6/4/2004,16,,
Liberal_Party_(UK),4/15/2005,15,,
Liberal_Party_of_Australia,12/5/2006,14,,
Liberation_Tigers_of_Tamil_Eelam,4/3/2007,20,,
Libertarian_Party_(United_States),9/3/2002,10,,
Libertarian_socialism,6/26/2005,23,,
Library,5/1/2007,21,,
Library_of_Congress_catalog_scheme,2/17/2002,12,,
Libya,12/5/2006,14,,
License,4/6/2002,19,,
Lifter,10/6/2003,10,,
Light,1/1/2003,10,,
Light-emitting_diode,7/5/2003,12,,
Light-year/more,10/30/2002,11,,
Lightbulb_joke,12/12/2004,20,,
Likelihood-ratio_test,2/4/2003,11,,
Likelihood_function,3/20/2002,16,,
Lilith,1/3/2002,11,,
Limit,2/9/2006,15,,
Limit_(mathematics),6/8/2003,36,,
Linear_equation,2/2/2007,19,,
Linear_filter,1/30/2005,18,,
Linear_regression,2/2/2004,10,,
Lines_of_action,6/2/2002,10,,
Linked_list,12/3/2005,12,,
Linkin_Park,2/2/2007,12,,
Lisbon,12/5/2006,11,,
Lists_of_Jews,6/25/2003,19,,
Lists_of_office-holders,7/27/2004,13,,
Lists_of_people,2/17/2003,20,,
Lists_of_stars,1/1/2002,11,,
Lists_of_writers,7/27/2002,19,,
List_of_airports,6/26/2003,15,,
List_of_algorithms,1/8/2002,11,,
List_of_animated_television_series,10/18/2005,10,,
List_of_anthropologists,5/24/2004,12,,
List_of_artificial_intelligence_projects,7/23/2006,12,,
List_of_astronomers,11/27/2003,10,,
List_of_atheists,1/5/2008,11,,
List_of_basic_biology_topics,1/25/2003,12,,
List_of_basic_chemistry_topics,11/7/2007,14,,
List_of_basic_communication_topics,2/17/2004,17,,
List_of_basic_geography_topics,9/3/2006,11,,
List_of_Byzantine_Emperors,8/6/2005,20,,
List_of_Canadians,9/17/2002,29,,
List_of_Canadian_companies,7/21/2003,18,,
List_of_cartographers,4/20/2005,15,,
List_of_cartoonists,8/26/2004,18,,
List_of_castles_in_England,10/30/2002,10,,
List_of_cat_breeds,8/24/2006,16,,
List_of_chess_players,3/1/2004,19,,
List_of_city_listings_by_country,12/15/2004,27,,
List_of_cocktails,12/29/2001,13,,
List_of_comedians,3/21/2002,14,,
List_of_composers,3/21/2002,16,,
List_of_compositions_by_Johann_Sebastian_Bach,1/23/2006,30,,
List_of_computer_scientists,2/8/2002,11,,
List_of_country_calling_codes,8/24/2007,11,,
List_of_cryptographers,12/19/2003,13,,
List_of_current_United_States_Senators,1/4/2005,12,,
List_of_deities,6/12/2002,10,,
List_of_dog_breeds,7/20/2003,13,,
List_of_Dune_characters,9/19/2006,12,,
List_of_economists,9/15/2007,16,,
List_of_Ecumenical_Patriarchs_of_Constantinople,7/11/2002,18,,
List_of_English_language_poets,11/2/2002,12,,
List_of_ethnic_groups,5/14/2004,12,,
List_of_extinct_birds,12/17/2003,19,,
List_of_extinct_states,10/15/2002,10,,
List_of_female_tennis_players,9/28/2005,13,,
List_of_fictional_cats,3/26/2003,12,,
List_of_fictional_dogs,12/24/2002,13,,
List_of_films_preserved_in_the_United_States_National_Film_Registry,8/2/2002,17,,
List_of_French_people,6/6/2002,14,,
List_of_French_phrases_used_by_English_speakers,1/10/2006,13,,
List_of_generic_forms_in_British_place_names,8/27/2002,10,,
List_of_Germans,9/8/2002,18,,
List_of_Governors_of_Alabama,4/15/2007,13,,
List_of_Greek_words_with_English_derivatives,1/4/2005,21,,
List_of_hobbies,12/26/2005,10,,
List_of_human_anatomical_features,1/12/2003,20,,
List_of_intelligence_agencies,12/9/2004,12,,
List_of_Iranians,3/7/2003,16,,
List_of_islands,8/8/2002,29,,
List_of_Latin_phrases,1/5/2002,26,,
List_of_Latin_place_names_in_Continental_Europe,10/7/2003,14,,
List_of_Latin_proverbs,1/5/2002,11,,
List_of_legal_topics,5/9/2003,14,,
List_of_major_Biblical_figures,5/2/2004,10,,
List_of_male_film_actors_(A-K),9/22/2003,10,,
List_of_mathematics_articles,10/8/2002,13,,
List_of_metropolitan_areas_by_population,10/6/2003,10,,
List_of_military_operations,6/25/2003,12,,
List_of_monarchs_in_the_British_Isles,12/23/2002,12,,
List_of_movies,10/8/2002,16,,
List_of_musicians_in_the_second_wave_of_punk_music,1/12/2003,11,,
List_of_national_capitals,6/29/2003,13,,
List_of_Olympic_medalists_in_biathlon,2/14/2006,11,,
List_of_open_source_software_packages,7/26/2003,17,,
List_of_organizations_with_.INT_domain_names,1/8/2002,27,,
List_of_painters_by_name,1/21/2003,10,,
List_of_philosophical_topics_(A-C),3/1/2003,13,,
List_of_political_parties_by_United_Nations_geoscheme,6/6/2002,19,,
List_of_political_parties_in_Canada,1/17/2004,14,,
List_of_rapid_transit_systems,8/1/2002,17,,
List_of_recipes,1/18/2003,11,,
List_of_Roman_place_names_in_Britain,2/12/2005,16,,
List_of_Scots,11/25/2003,24,,
List_of_Swedish_monarchs,6/1/2002,16,,
List_of_television_programmes_broadcast_by_the_BBC,3/5/2006,14,,
List_of_tram_and_light-rail_transit_systems,10/17/2002,14,,
List_of_years_in_literature,3/22/2003,21,,
Lithium,9/26/2006,15,,
Litre,4/5/2007,14,,
Liverpool,11/25/2004,11,,
Liverpool_F.C.,1/28/2006,19,,
Llama,5/7/2003,10,,
Lleida,7/8/2004,10,,
Lleyton_Hewitt,11/25/2004,11,,
Lockheed_AC-130,1/9/2007,56,,
Logical_disjunction,6/26/2007,11,,
Logical_fallacy,5/15/2003,12,,
Logic_gate,12/5/2006,11,,
Lokasenna,8/18/2002,14,,
London,3/16/2005,10,,
London_Borough_of_Croydon,12/8/2006,10,,
London_Docklands,10/19/2006,13,,
London_Heathrow_Airport,12/10/2007,10,,
London_Underground,6/21/2004,19,,
Long-Term_Capital_Management,12/18/2003,10,,
Longest_word_in_English,10/28/2002,14,,
Lorentz_transformation,12/22/2005,12,,
Lorenzo_de'_Medici,1/3/2002,10,,
Lossless_data_compression,8/28/2005,11,,
Los_Angeles,11/7/2003,_California,22,
Los_Angeles_Dodgers,12/3/2005,10,,
Los_Angeles_International_Airport,8/24/2007,10,,
Lotus,4/3/2007,10,,
Louisiana,5/20/2003,15,,
Louisiana_Purchase,2/9/2006,13,,
Louis_Armstrong,4/3/2007,13,,
Louis_Bonaparte,7/18/2002,10,,
Louis_Leakey,2/2/2007,12,,
Louis_Mountbatten,5/20/2005,_1st_Earl_Mountbatten_of_Burma,10,
Louis_Pasteur,9/26/2006,10,,
Louis_Riel,3/28/2005,12,,
Louis_XIV_of_France,9/26/2006,15,,
Louis_XVII_of_France,1/1/2003,11,,
Love,12/12/2004,11,,
Love_and_Theft,3/17/2007,12,,
Low-pass_filter,12/7/2002,14,,
LR_parser,8/18/2002,13,,
Lucid_dream,1/6/2004,10,,
Ludwig_van_Beethoven,1/28/2006,19,,
Ludwig_Wittgenstein,1/29/2005,12,,
Luftwaffe,2/13/2005,12,,
Luminiferous_aether,7/26/2003,23,,
Lutheranism,5/1/2007,11,,
Lynx_(console),5/22/2007,16,,
Lysergic_acid_diethylamide,2/2/2007,10,,
M,6/1/2002,12,,
M16_rifle,12/5/2006,10,,
Macaw,7/17/2002,13,,
Macbeth,2/2/2007,10,,
Machine_gun,2/2/2007,13,,
Macintosh,2/16/2005,10,,
Macroeconomics,6/12/2002,12,,
Macrovision,10/7/2003,10,,
Madrid,2/2/2007,11,,
Magic:_The_Gathering,4/1/2004,12,,
Magna_Carta,1/12/2002,12,,
Magnesium,11/1/2007,16,,
Magnetic_resonance_imaging,11/1/2007,10,,
Magnetosphere,11/13/2002,12,,
Magneto_(electrical),1/10/2004,11,,
Mail_(armour),12/20/2006,13,,
Maine,1/2/2005,10,,
Mainz,7/31/2002,11,,
Major_League_Baseball_Most_Valuable_Player_Award,5/29/2006,13,,
Malcolm_X,12/8/2003,19,,
Malta,4/3/2003,16,,
Mammal,5/1/2007,12,,
Man,2/13/2005,16,,
Manchester,10/27/2004,13,,
Manchester_United_F.C.,1/28/2006,10,,
Mandaeanism,6/10/2004,10,,
Mandarin_(linguistics),12/18/2003,12,,
Mandolin,1/21/2006,10,,
Many-worlds_interpretation,8/4/2004,10,,
Man_Booker_Prize,4/17/2006,10,,
Mao_Zedong,11/1/2007,11,,
March_16,1/28/2006,12,,
March_24,3/24/2004,11,,
March_30,5/2/2007,13,,
March_4,3/4/2004,14,,
Marco_Polo_Bridge_Incident,6/6/2002,13,,
Margaret_Thatcher,1/5/2008,17,,
Mariah_Carey,3/21/2005,12,,
Mariana_Trench,5/1/2007,15,,
Marie_Antoinette,1/1/2003,10,,
Marie_Curie,2/2/2007,11,,
Marijuana,1/10/2003,11,,
Marilyn_Manson_(band),12/5/2006,10,,
Marilyn_Monroe,12/5/2006,14,,
Marina_Tsvetaeva,7/31/2002,21,,
Maritimes,9/11/2004,21,,
Marketing,6/10/2003,13,,
Mark_Antony,7/8/2004,15,,
Mark_Twain,2/27/2003,13,,
Marquis_de_Sade,1/17/2007,13,,
Marriage,12/5/2006,10,,
Married,12/28/2002,10,,
Marseille,4/15/2003,13,,
Martial_arts,9/22/2003,10,,
Martina_Hingis,1/21/2006,12,,
Martin_Luther_King,1/19/2005,_Jr.,21,
Martin_Scorsese,8/20/2002,11,,
Maryland,12/12/2004,10,,
Mary_Mallon,8/14/2002,10,,
Mary_Pickford,8/25/2007,12,,
Mary_Wollstonecraft,12/5/2006,21,,
Mass,5/2/2007,11,,
Massachusetts_Institute_of_Technology,1/24/2002,12,,
Massively_multiplayer_online_role-playing_game,2/2/2007,11,,
Mass_racial_violence_in_the_United_States,1/5/2008,10,,
Mathematics,6/13/2003,16,,
Matrix,10/22/2002,11,,
Matthew_F._Hale,7/5/2003,10,,
Maui,9/13/2003,10,,
Maurice_Gibb,1/12/2003,25,,
Maximinus_Thrax,8/6/2003,14,,
Maxwell's_equations,7/6/2003,28,,
Max_Headroom_(TV_series),3/18/2003,12,,
May_1,5/1/2004,12,,
May_11,4/5/2007,10,,
May_2,5/2/2007,28,,
May_3,5/2/2007,14,,
May_8,11/1/2007,10,,
May_9,5/2/2007,14,,
May_Day,5/2/2007,27,,
Meaning_of_life,12/5/2006,14,,
Measure_(mathematics),10/26/2002,13,,
Measuring_Instruments,1/17/2002,11,,
Mecca,9/9/2007,10,,
Medal_of_Honor:_Allied_Assault,11/15/2002,11,,
Mediterranean_Sea,4/3/2007,11,,
Megadeth,12/5/2006,22,,
Mega_Man_(series),1/18/2003,13,,
Mein_Kampf,1/3/2002,11,,
Meme,4/4/2002,15,,
Memory,5/1/2007,13,,
Mental_disorder,4/5/2007,42,,
Mercury_(planet),12/5/2006,19,,
Mesopotamia,12/5/2006,10,,
Mesozoic,4/5/2007,10,,
Metallica,7/14/2005,15,,
Meteora,2/4/2003,15,,
Methanol,3/29/2004,12,,
Methodism,3/6/2003,14,,
Methylenedioxymethamphetamine,8/30/2003,18,,
Metropolis,2/2/2007,11,,
Mexico_City,5/1/2007,13,,
Michael,2/2/2007,14,,
Michael_Schumacher,3/23/2004,15,,
Mickey_Mouse,7/29/2004,18,,
Microeconomics,6/12/2002,10,,
Micronation,12/29/2002,18,,
Microorganism,2/2/2007,10,,
Microsoft,1/7/2004,10,,
Microsoft_Groove,5/21/2002,11,,
Microsoft_PowerPoint,3/17/2003,12,,
Microsoft_Windows,3/16/2005,10,,
Microtonal_music,8/6/2002,10,,
Microwave,2/2/2007,10,,
Midas,2/2/2007,11,,
Middle-earth,2/14/2004,22,,
Middle_Ages,2/2/2007,11,,
Middle_East,4/5/2007,21,,
Midway_Atoll,8/4/2003,10,,
Military_history_of_Japan,1/9/2003,11,,
Military_history_of_the_Philippines,12/31/2002,21,,
Military_of_Bulgaria,2/14/2007,21,,
Military_of_Chile,8/22/2006,20,,
Military_of_Colombia,3/7/2007,10,,
Military_of_Croatia,6/16/2007,33,,
Military_of_Cyprus,10/17/2005,31,,
