,,,AmericanSamoa ,2001-01-19T01:12:51Z ,ip:office.bomis.com ,ip:office.bomis.com ,*  ,1
,,,DC_Comics ,2007-06-10T01:19:09Z ,Ace_ETP ,735222 , ,1
,,,DC_Comics ,2007-06-10T04:35:00Z ,Netkinetic ,149106 ,curious omission without explanation  ,1
,,,DC_Comics ,2007-06-10T05:57:21Z ,Ace_ETP ,735222 ,It says it's a subsidiary of Warner Bros. earlier in the infobox  ,1
,,,DC_Comics ,2007-06-10T10:16:08Z ,ip:86.146.231.97 ,ip:86.146.231.97 ,/* 1970s and 1980s */  ,1
,,,DC_Comics ,2007-06-10T10:18:55Z ,ip:86.146.231.97 ,ip:86.146.231.97 ,/* 1970s and 1980s */  ,1
_clown_will_eat_me •603177 •Reverted edits by [[Special:Contributions/86.146.231.97|86.146.231.97]] ([[User talk:86.146.231.97|talk]]) to last version by Ace ETP  •1,,,DC_Comics ,2007-06-10T10:46:25Z ,Can't_sleep,,,
,,,DC_Comics ,2007-06-10T11:17:32Z ,RussBot ,279219 ,Robot-assisted fixing [[WP:DPL|links to disambiguation page]] Broadway  ,1
,,,DC_Comics ,2007-06-10T18:47:33Z ,ip:68.237.48.251 ,ip:68.237.48.251 ,DC SUCKS  ,1
,,,DC_Comics ,2007-06-10T18:47:47Z ,Xezbeth ,86247 ,Reverted edits by [[Special:Contributions/68.237.48.251|68.237.48.251]] ([[User talk:68.237.48.251|talk]]) to last version by RussBot  ,1
,,,DC_Comics ,2007-06-10T18:49:56Z ,ip:68.237.48.251 ,ip:68.237.48.251 , ,1
,,,DC_Comics ,2007-06-10T19:07:56Z ,ip:71.215.228.129 ,ip:71.215.228.129 ,/* See also */  ,1
,,,DC_Comics ,2007-06-10T20:03:58Z ,Rwe1138 ,2607745 , ,1
,,,DC_Comics ,2007-06-10T20:53:20Z ,Ace_ETP ,735222 , ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:12:14Z ,Pmcalduff ,5398320 ,added mucker series  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:15:14Z ,Pmcalduff ,5398320 ,/* Barsoom series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:15:45Z ,Pmcalduff ,5398320 ,/* Tarzan series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:21:16Z ,Pmcalduff ,5398320 ,/* Moon series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:21:35Z ,Pmcalduff ,5398320 ,/* Moon series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:23:04Z ,Pmcalduff ,5398320 ,/* Mucker series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:24:27Z ,Pmcalduff ,5398320 ,/* Moon series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:25:05Z ,Pmcalduff ,5398320 ,/* Venus series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T08:26:13Z ,Pmcalduff ,5398320 ,/* Venus series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:13:01Z ,Pmcalduff ,5398320 ,/* Other science fiction */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:13:22Z ,Pmcalduff ,5398320 ,/* Other science fiction */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:14:24Z ,Pmcalduff ,5398320 ,/* Venus series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:16:58Z ,Pmcalduff ,5398320 ,/* Caspak series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:17:43Z ,Pmcalduff ,5398320 ,/* Venus series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:18:28Z ,Pmcalduff ,5398320 ,/* Pellucidar series */  ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:20:14Z ,Pmcalduff ,5398320 , ,1
,,,Edgar_Rice_Burroughs ,2007-10-08T09:31:18Z ,Pmcalduff ,5398320 ,/* Tarzan series */  ,1
 add categories  •1,,,Elliptic_integral ,2005-02-06T03:25:11Z ,Linas ,159886 ,add references,
,,,Elliptic_integral ,2005-02-06T04:34:03Z ,Linas ,159886 ,link to terminology in [[quarter period]]  ,1
,,,Elliptic_integral ,2005-02-06T04:48:56Z ,Linas ,159886 ,add theorem about reduction of elliptic integrals  ,1
,,,Elliptic_integral ,2005-02-06T05:16:23Z ,Linas ,159886 ,define some preliminaries  ,1
,,,Elliptic_integral ,2005-02-06T05:21:50Z ,Linas ,159886 ,rework into sections so that additional material is more easily added.  ,1
,,,Elliptic_integral ,2005-02-06T05:24:29Z ,Linas ,159886 ,tweak  ,1
,,,Elliptic_integral ,2005-02-06T05:35:29Z ,Linas ,159886 ,start introing the alternate notation  ,1
 relate to ''u''  •1,,,Elliptic_integral ,2005-02-06T05:45:00Z ,Linas ,159886 ,shuffle order of presentation,
,,,Elliptic_integral ,2005-02-06T05:52:41Z ,Linas ,159886 ,more relatins for Incomplete elliptic integral of the second kind  ,1
,,,Elliptic_integral ,2005-02-06T05:57:10Z ,Linas ,159886 ,tweak notation  ,1
,,,Elliptic_integral ,2005-02-06T06:08:43Z ,Linas ,159886 ,Incomplete elliptic integral of the third kind  ,1
,,,Elliptic_integral ,2005-02-06T06:22:58Z ,Linas ,159886 ,Clarify notation  ,1
,,,Elliptic_integral ,2005-02-06T06:49:26Z ,Linas ,159886 ,add note on ''complimentary'' values.  ,1
,,,Elliptic_integral ,2005-02-06T13:54:06Z ,Charles_Matthews ,12978 ,/* Notation */ sp  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T14:42:33Z ,ip:70.90.163.246 ,ip:70.90.163.246 , ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:18:04Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:20:20Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:23:54Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:35:52Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Psychological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:36:41Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:37:17Z ,Oxymoron83 ,4414625 ,Reverted edits by [[Special:Contributions/24.59.244.71|24.59.244.71]] ([[User talk:24.59.244.71|talk]]) to last version by 70.90.163.246  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T16:57:04Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:00:48Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Health Risks */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:07:15Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:10:19Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:10:49Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:11:50Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Psychological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:13:09Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Health Concerns And Facts */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:17:43Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Purity */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:25:01Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:28:53Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:29:51Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:35:24Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:35:42Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Poly substance use */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:36:35Z ,Christopher_Mann_McKay ,2983182 ,/* History */  ,1
 because previous sentence is untrue without it.  •1,,,Methylenedioxymethamphetamine ,2007-11-01T17:43:54Z ,Christopher_Mann_McKay ,2983182 ,/* Purity */ Explained about testing,
,,,Methylenedioxymethamphetamine ,2007-11-01T17:47:36Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Effects */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T17:55:28Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Mode of Action */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T18:04:57Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T18:06:19Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Mode of Action */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T18:07:34Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Mode of Action */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T20:54:20Z ,ip:24.59.244.71 ,ip:24.59.244.71 ,/* Neurological */  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T21:04:57Z ,Christopher_Mann_McKay ,2983182 ,/* Neurological */ need citation conforming there has been no reserach.  ,1
,,,Methylenedioxymethamphetamine ,2007-11-01T21:25:35Z ,ip:89.220.93.97 ,ip:89.220.93.97 ,/* Neurological */  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T00:07:17Z ,ip:142.161.188.188 ,ip:142.161.188.188 , ,1
 please.  •1,,,Eastern_Orthodox_Church ,2007-08-21T00:17:14Z ,C.Logan ,2096661 ,Sources,
,,,Eastern_Orthodox_Church ,2007-08-21T10:29:31Z ,ip:89.111.192.218 ,ip:89.111.192.218 ,/* Orthodox Churches and communities not in communion with others ([[Orthodoxwiki:Schismatics|Schismatic]]s) */  ,1
 before such titles as Catholic or even Christian  •1,,,Eastern_Orthodox_Church ,2007-08-21T16:29:32Z ,Phiddipus ,129161 ,we want to establish in the mind of the reader that Orthodox believe themselves to be the original Christians,
,,,Eastern_Orthodox_Church ,2007-08-21T16:32:46Z ,Phiddipus ,129161 ,slight rewording for clarity  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T16:33:15Z ,Phiddipus ,129161 , ,1
,,,Eastern_Orthodox_Church ,2007-08-21T16:34:27Z ,Phiddipus ,129161 , ,1
 levels sounds too literal. Citation Needed  •1,,,Eastern_Orthodox_Church ,2007-08-21T16:52:53Z ,Phiddipus ,129161 ,"/* Eschatology */ ""various levels"" sounds a lot like Dantes Inferno...While its true there will be differences in how a soul percieves heaven",
,,,Eastern_Orthodox_Church ,2007-08-21T17:59:23Z ,Kerbyrials ,4042288 ,/* Number of adherents */  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T17:59:51Z ,Kerbyrials ,4042288 ,/* Number of adherents */  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T18:20:23Z ,Kerbyrials ,4042288 ,/* Ecumenical councils */  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T18:20:26Z ,Phiddipus ,129161 ,/* Number of adherents */ Protestant is not a church.  ,1
 holy tradition, and the patristic consensus */  •1,,Eastern_Orthodox_Church ,2007-08-21T18:23:06Z ,Phiddipus ,129161 ,/* Bible,
,,,Eastern_Orthodox_Church ,2007-08-21T18:28:04Z ,Kerbyrials ,4042288 ,/* Ecumenical councils */  ,1
,,,Eastern_Orthodox_Church ,2007-08-21T18:33:01Z ,C.Logan ,2096661 ,/* Number of adherents */ Restored prior number range for worldwide adherents.  ,1
 and in any case, I'm not sure that we need so much elaboration on the council's criticisms 1000 years after the fact. Use talk, if you disagree.  •1,Eastern_Orthodox_Church ,2007-08-21T18:43:36Z ,C.Logan ,2096661 ,"Equating ""Anathema"" to a curse is not quite accurate",
 Orthodox and Protestant adherents  •1,,,Eastern_Orthodox_Church ,2007-08-21T19:31:51Z ,Kerbyrials ,4042288 ,/* Number of adherents */ compared Catholic,
,,,Eastern_Orthodox_Church ,2007-08-21T21:25:31Z ,ip:142.161.188.188 ,ip:142.161.188.188 , ,1
,,,Eastern_Orthodox_Church ,2007-08-21T22:34:30Z ,DalmatinoA ,5144527 ,rv  ,1
,,,Esperanto_grammar ,2004-02-14T03:10:25Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T03:13:31Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T03:31:51Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T03:49:05Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:26:47Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:35:57Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:36:17Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:36:42Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:38:28Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:46:42Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:47:05Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:48:57Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:51:16Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:54:38Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:56:39Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:57:33Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T04:59:51Z ,ip:68.163.254.159 ,ip:68.163.254.159 ,moved external link references to the external links section  ,1
,,,Esperanto_grammar ,2004-02-14T05:03:51Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:05:03Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:06:16Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:14:54Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:16:45Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:19:02Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:22:32Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:31:55Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:32:46Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:36:51Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:46:18Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:47:09Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T05:48:01Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T06:12:04Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T06:13:53Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T06:15:16Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T06:21:42Z ,ip:68.163.254.159 ,ip:68.163.254.159 , ,1
,,,Esperanto_grammar ,2004-02-14T21:32:01Z ,Michael_Hardy ,4626 , ,1
,,,Esperanto_grammar ,2004-02-14T21:32:41Z ,Michael_Hardy ,4626 , ,1
,,,Esperanto_grammar ,2004-02-14T21:33:03Z ,Michael_Hardy ,4626 , ,1
,,,Esperanto_grammar ,2004-02-14T21:33:53Z ,Michael_Hardy ,4626 , ,1
,,,Functional_programming ,2006-05-28T00:20:59Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:21:18Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:32:42Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:42:26Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:44:25Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:45:18Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T00:51:37Z ,Ideogram ,1510874 ,/* Comparison with imperative programming */  ,1
,,,Functional_programming ,2006-05-28T00:53:08Z ,Ideogram ,1510874 ,/* Functional programming compared to imperative programming */  ,1
,,,Functional_programming ,2006-05-28T00:54:22Z ,Ideogram ,1510874 ,/* Functional programming compared to imperative programming */  ,1
,,,Functional_programming ,2006-05-28T00:57:33Z ,Ideogram ,1510874 ,/* Functional programming compared to imperative programming */  ,1
,,,Functional_programming ,2006-05-28T01:03:25Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T01:04:25Z ,Ideogram ,1510874 , ,1
,,,Functional_programming ,2006-05-28T01:05:54Z ,Ideogram ,1510874 ,/* History */  ,1
,,,Functional_programming ,2006-05-28T01:06:53Z ,Allan_McInnes ,647621 ,restore old lead paragraph  ,1
 but with a definition)  •1,,,Functional_programming ,2006-05-28T01:07:35Z ,Lulu_of_the_Lotus-Eaters ,85553 ,Huh?! Why delete the lead of the lead? (and really fail on WP style: you don't start with a digression into a particular paper,
,,,Functional_programming ,2006-05-28T01:10:02Z ,Lulu_of_the_Lotus-Eaters ,85553 ,restore much better earlier paragraph  ,1
,,,Functional_programming ,2006-05-28T01:20:47Z ,Lulu_of_the_Lotus-Eaters ,85553 ,try to recover from very destructive edits  ,1
,,,Functional_programming ,2006-05-28T01:30:57Z ,Lulu_of_the_Lotus-Eaters ,85553 ,still trying to clean up the destruction  ,1
,,,Functional_programming ,2006-05-28T01:36:31Z ,Lulu_of_the_Lotus-Eaters ,85553 ,expand on speed issues from earlier version  ,1
,,,Functional_programming ,2006-05-28T01:38:07Z ,Lulu_of_the_Lotus-Eaters ,85553 ,typo  ,1
,,,Functional_programming ,2006-05-28T01:39:46Z ,Lulu_of_the_Lotus-Eaters ,85553 ,indent level  ,1
,,,Functional_programming ,2006-05-28T01:43:09Z ,Lulu_of_the_Lotus-Eaters ,85553 ,concepts  ,1
,,,Functional_programming ,2006-05-28T01:43:26Z ,Lulu_of_the_Lotus-Eaters ,85553 ,level typo  ,1
,,,Functional_programming ,2006-05-28T01:44:48Z ,Lulu_of_the_Lotus-Eaters ,85553 ,recursion  ,1
,,,Functional_programming ,2006-05-28T01:45:02Z ,Lulu_of_the_Lotus-Eaters ,85553 ,spacing  ,1
,,,Functional_programming ,2006-05-28T01:46:06Z ,Lulu_of_the_Lotus-Eaters ,85553 ,rm ancient blurb  ,1
,,,Functional_programming ,2006-05-28T01:47:01Z ,Lulu_of_the_Lotus-Eaters ,85553 ,simplify section title  ,1
,,,Functional_programming ,2006-05-28T02:35:03Z ,Lulu_of_the_Lotus-Eaters ,85553 ,Novatchev cite  ,1
,,,Functional_programming ,2006-05-28T02:43:39Z ,Lulu_of_the_Lotus-Eaters ,85553 ,second xslt cite  ,1
 since it's too fuzzy as example  •1,,,Functional_programming ,2006-05-28T03:33:21Z ,Lulu_of_the_Lotus-Eaters ,85553 ,mv SQL from lead,
,,,Functional_programming ,2006-05-28T03:43:10Z ,Lulu_of_the_Lotus-Eaters ,85553 ,fix links  ,1
,,,Functional_programming ,2006-05-28T05:58:00Z ,Lulu_of_the_Lotus-Eaters ,85553 ,rm extra paren  ,1
 slipped finger  •1,,,Functional_programming ,2006-05-28T05:59:36Z ,Lulu_of_the_Lotus-Eaters ,85553 ,oops,
,,,Functional_programming ,2006-05-28T06:17:42Z ,Allan_McInnes ,647621 ,split refs  ,1
,,,Functional_programming ,2006-05-28T06:29:31Z ,Allan_McInnes ,647621 ,move and retitle section  ,1
,,,Functional_programming ,2006-05-28T06:51:42Z ,Lulu_of_the_Lotus-Eaters ,85553 ,reminder to find SQL and parser cites  ,1
,,,Functional_programming ,2006-05-28T07:01:03Z ,Allan_McInnes ,647621 ,/* Functional programming in non-functional languages */ functional programming in c and c++  ,1
,,,Functional_programming ,2006-05-28T07:56:01Z ,Ideogram ,1510874 ,/* Functional programming in non-functional languages */  ,1
,,,Functional_programming ,2006-05-28T08:10:25Z ,Ideogram ,1510874 ,/* Comparison of functional and imperative programming */  ,1
,,,Functional_programming ,2006-05-28T08:13:41Z ,Ideogram ,1510874 ,/* Comparison of functional and imperative programming */  ,1
,,,Functional_programming ,2006-05-28T08:16:28Z ,Ideogram ,1510874 ,/* References */  ,1
,,,Functional_programming ,2006-05-28T09:33:48Z ,Cadr ,9816 ,/* Recursion */ Connection between recursion patterns and HOFs  ,1
,,,Functional_programming ,2006-05-28T09:35:16Z ,Cadr ,9816 ,/* Recursion */ Correction  ,1
,,,Functional_programming ,2006-05-28T09:39:46Z ,Ideogram ,1510874 ,/* Recursion */  ,1
,,,Functional_programming ,2006-05-28T17:31:20Z ,Lulu_of_the_Lotus-Eaters ,85553 ,typo  ,1
,,,Functional_programming ,2006-05-28T20:17:03Z ,Lulu_of_the_Lotus-Eaters ,85553 ,bit more to lead on influences  ,1
,,,Functional_programming ,2006-05-28T20:18:02Z ,Lulu_of_the_Lotus-Eaters ,85553 ,typo  ,1
,,,Functional_programming ,2006-05-28T20:29:24Z ,Lulu_of_the_Lotus-Eaters ,85553 ,SQL ref  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T00:28:32Z ,Bugs5382 ,499427 ,/* History */ must save. I haven't done it in a while and I am afraid that I am going to lose the information  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T00:29:44Z ,Emmett5 ,1349549 ,/* History */ Removed unnecessary spacing at end of section  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T00:48:09Z ,Bugs5382 ,499427 ,/* History */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T07:00:00Z ,Prometheuszero ,1620362 , ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T07:04:56Z ,Prometheuszero ,1620362 , ,1
" but here it should be a line or two; Like wise for all the other ""internel"" teams the FBI has  •1",,,Federal_Bureau_of_Investigation ,2006-06-15T14:18:02Z ,Bugs5382 ,499427 ,/* Oversight */ there can be a mention of it in it's own article,
,,,Federal_Bureau_of_Investigation ,2006-06-15T14:37:50Z ,Bugs5382 ,499427 ,/* History */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T14:49:13Z ,Aude ,94080 ,formatting  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T14:50:24Z ,Bugs5382 ,499427 ,/* Further reading */ just starting with the {{cite book}} template  ,1
" add ""Organization"" section  •1",,,Federal_Bureau_of_Investigation ,2006-06-15T14:58:04Z ,Aude ,94080 ,some reorganization,
,,,Federal_Bureau_of_Investigation ,2006-06-15T15:18:59Z ,Bugs5382 ,499427 ,/* History */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T15:19:47Z ,Bugs5382 ,499427 ,/* History */  ,1
" add ""Crime statistics"" section  •1",,,Federal_Bureau_of_Investigation ,2006-06-15T15:36:57Z ,Aude ,94080 ,/* Publications */ organize publications section,
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:15:54Z ,Bugs5382 ,499427 ,/* History */ cahnged all the refs useing {{cite web}}  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:17:02Z ,Bugs5382 ,499427 ,/* Personnel */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:18:17Z ,Bugs5382 ,499427 ,/* Uniform Crime Reports */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:19:25Z ,Bugs5382 ,499427 ,/* Criticism */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:50:22Z ,Bugs5382 ,499427 ,/* Overall mission */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:51:08Z ,Bugs5382 ,499427 ,/* Overall mission */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:52:08Z ,Bugs5382 ,499427 ,/* Overall mission */ doh. didn't see this was already wikified  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T16:57:54Z ,Bugs5382 ,499427 ,/* National Incident Based Reporting System */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T17:15:54Z ,Bugs5382 ,499427 ,/* See also */ see comments in the section it self. remomed some things that can be re-added later  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T17:39:14Z ,Bugs5382 ,499427 ,/* External links */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T18:05:52Z ,Bugs5382 ,499427 ,/* Further reading */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T18:49:02Z ,Bugs5382 ,499427 ,/* History */ it is now done. :)  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T18:49:31Z ,Bugs5382 ,499427 ,/* History */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T18:51:30Z ,Bugs5382 ,499427 ,/* BOI and FBI directors */  ,1
,,,Federal_Bureau_of_Investigation ,2006-06-15T18:52:44Z ,Bugs5382 ,499427 ,/* Federal Bureau of Investigation (FBI) directors (1936&ndash;present) */  ,1
,,,F-117_Nighthawk ,2007-02-02T07:56:28Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T07:58:04Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T08:00:37Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T08:01:52Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T08:08:21Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T08:10:20Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T08:11:04Z ,ip:129.7.254.33 ,ip:129.7.254.33 ,/* Popular culture */  ,1
,,,F-117_Nighthawk ,2007-02-02T14:57:38Z ,Akradecki ,1590331 ,rv non-notable trivia  ,1
